,MaxEStateIndex,MolWt,FpDensityMorgan1,BCUT2D_LOGPLOW,BalabanJ,HallKierAlpha,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,fr_ArN,fr_Ndealkylation1,fr_bicyclic,fr_unbrch_alkane
2519,4.567595348324515,318.4900000000001,1.2272727272727273,-2.453099237240784,2.211147340860399,-1.3599999999999999,11.033401435232523,0.0,0.0,0.0,20.771211599071872,32.25256913693026,31.23956153858268,23.102959894565736,34.13636132979826,0.0,52.99925449668848,6.4208216229260096,0.0,6.06636706846161,37.08849227589626,0.0,0.0,52.30821529175796,5.130231481481482,0.0,0,1,0,0,2,0
2520,5.869722222222222,309.39100000000013,1.1904761904761905,-2.2554332885353454,2.0676936691220575,-1.6,29.934551638941926,11.49902366656781,0.0,0.0,0.0,13.847474399381248,25.762761844799677,18.335069309711532,28.4489750551147,0.0,13.847474399381248,4.736862953800049,6.923737199690624,0.0,40.328019274093464,0.0,20.89514638205844,13.646989693683377,2.1035185185185186,2.014602229780801,0,1,0,1,2,1
2521,6.1780215419501125,266.374,1.0,-2.1345862440994243,2.771590270464574,-1.76,11.033401435232523,0.0,0.0,0.0,0.0,13.847474399381248,20.13718479450234,34.477732443932865,45.511133879165385,0.0,19.88931522852921,0.0,0.0,0.0,28.09556025928321,0.0,14.09534396535438,38.54492017423314,0.0,3.682279856386999,5,0,1,0,1,0
2522,6.039670493197279,294.37600000000003,1.25,-2.3508459200847387,2.043472152721466,-1.4,23.24133421072913,11.49902366656781,0.0,0.0,0.0,20.771211599071872,24.657522147597533,18.335069309711532,22.761588780431133,0.0,39.39996599749449,11.157684576726059,0.0,6.06636706846161,34.516698216423336,0.0,26.83757866753348,8.747079962832899,0.0,0.0,0,1,0,0,2,1
2523,5.758842592592593,220.29699999999997,1.4,-2.1815495785654546,2.4709706748804705,-1.1600000000000001,16.782913268516428,0.0,0.0,0.0,13.847474399381248,18.55355575984923,10.978441961093775,18.335069309711532,22.761588780431133,0.0,26.186202068468653,5.41499046939678,6.923737199690624,6.06636706846161,28.953246724726345,0.0,0.0,35.58465863036638,0.0,0.0,0,1,0,0,3,0
2524,4.515827506928697,305.451,1.2857142857142858,-2.327961345502308,2.216757793448491,-1.56,11.033401435232523,0.0,0.0,0.0,13.847474399381248,18.90801031431363,27.18485677717953,35.45903735814844,39.823747604481824,5.917906046161393,20.771211599071872,0.0,5.917906046161393,6.06636706846161,30.791605435956818,0.0,0.0,64.3797317882722,7.074623960695389,4.1812414965986395,0,1,0,0,2,0
2525,5.638050122826909,294.424,1.0,-2.195637968925167,2.9169562942370875,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,13.344558822616634,6.4208216229260096,33.75413942240576,24.525371161159708,34.13636132979826,0.0,19.765380445542643,6.4208216229260096,0.0,0.0,35.311942789052004,7.109797541277533,14.09534396535438,39.565980589578864,4.229907407407407,9.886508645124717,0,0,0,0,1,0
2526,4.636826341647771,304.4630000000001,1.0476190476190477,-2.2760147163008377,2.299302777147693,-1.36,11.033401435232523,0.0,0.0,0.0,20.268296022307258,26.186202068468653,24.719331371983756,29.771651083464878,34.13636132979826,0.0,46.4544980907759,12.841643245852019,0.0,0.0,37.08849227589626,0.0,0.0,46.36578300628291,4.865250377928949,2.197306075207861,0,1,0,0,2,0
2527,4.56351883345931,318.4900000000001,1.1818181818181819,-2.430331437359754,2.1665269755015384,-1.3599999999999999,11.033401435232523,0.0,0.0,0.0,27.694948798762496,24.825916360475023,31.742477115347295,23.102959894565736,34.13636132979826,5.917906046161393,40.53659204461451,6.4208216229260096,5.917906046161393,6.06636706846161,43.63324868180884,0.0,0.0,52.30821529175796,5.105046296296296,0.0,0,1,0,0,2,0
2528,5.936075207860922,292.408,1.05,-2.300873492101833,2.337755008466124,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,0.0,27.694948798762496,18.652964303522147,30.691146773294236,34.13636132979826,0.0,27.694948798762496,0.0,6.923737199690624,0.0,36.54111726924072,0.0,6.923737199690624,39.318111023605724,4.741157407407407,0.0,0,1,0,0,2,0
2529,5.6402777777777775,221.28499999999994,1.4666666666666666,-2.1031693743397004,2.336877949042623,-1.36,16.78291326851643,0.0,0.0,0.0,0.0,12.841643245852019,18.677490542835795,24.022455584395093,28.4489750551147,0.0,12.841643245852019,6.4208216229260096,0.0,6.06636706846161,41.918824753564934,0.0,13.1140390511388,14.06386856683923,0.0,1.9196485260770975,1,1,0,0,2,0
