,MaxEStateIndex,MinEStateIndex,MolWt,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_LOGPLOW,BalabanJ,HallKierAlpha,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,EState_VSA1,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,fr_ArN,fr_Ndealkylation1,fr_aryl_methyl,fr_bicyclic,fr_unbrch_alkane
10,5.251797235869657,0.7435099363819601,306.43500000000006,1.2857142857142858,10.035430830515164,-2.3247386612799508,2.1194459681487476,-1.4000000000000001,11.033401435232523,0.0,0.0,0.0,0.0,13.344558822616634,19.410925891078243,25.76276184479968,36.3785330479778,34.13636132979826,8.747079962832899,0.0,26.689117645233267,11.157684576726059,0.0,6.06636706846161,0.0,50.24013064632175,7.109797541277533,0.0,38.46074089237671,4.8284259259259255,8.029842214663644,1.7545946449567482,0,1,0,0,1,2,0
11,6.036260393046107,0.053283257747543056,294.3760000000001,1.25,10.004590579854419,-2.2718508326036937,2.229573552878095,-1.4,23.744249787493747,11.49902366656781,0.0,0.0,0.0,6.923737199690624,13.344558822616634,24.657522147597536,18.335069309711532,22.761588780431133,8.747079962832899,0.0,32.79308403298157,17.578506199652068,0.0,0.0,0.0,46.50097133104634,7.109797541277533,6.923737199690624,15.670817162523523,0.0,5.31730646888385,1.6977547871000254,0,1,0,0,1,2,0
12,5.8969957010582,0.6041798154446965,308.4070000000001,1.1428571428571428,10.14633456674517,-2.283006521204842,2.309222498073216,-1.76,11.374772549367124,22.532425101800335,0.0,0.0,0.0,6.923737199690624,13.344558822616634,13.592428388589765,32.113558039888204,34.13636132979826,8.747079962832899,0.0,20.268296022307258,0.0,0.0,0.0,0.0,53.54146686890518,7.109797541277533,6.923737199690624,32.51830860690167,4.506712962962963,6.572285709036701,3.763175311791383,0,1,0,0,0,2,0
13,5.850092592592592,0.09430555555555542,234.32399999999996,1.4375,9.852551205521943,-2.17643924671002,2.388631199832441,-1.1600000000000001,16.78291326851643,0.0,0.0,0.0,0.0,20.771211599071872,12.487188691387619,16.54189345279077,18.335069309711532,22.761588780431133,8.747079962832899,0.0,32.60702369139466,11.83581209232279,0.0,6.06636706846161,0.0,29.810616855955356,0.0,0.0,35.58465863036638,0.0,7.321683673469389,0.0,0,1,0,0,1,2,0
14,6.010787037037037,0.10467120181405876,265.338,1.3333333333333333,10.092830886823865,-2.287648633696005,2.263571375298447,-1.5599999999999998,29.431636062177304,11.49902366656781,0.0,0.0,0.0,6.923737199690624,13.344558822616634,12.611123474374185,11.728187345198613,28.4489750551147,8.747079962832899,0.0,26.37226241005556,0.0,6.923737199690624,0.0,0.0,40.2040844911069,0.0,13.971409182367815,20.987605766529853,0.0,4.68259647686235,1.8637414965986394,1,1,0,0,1,2,0
15,6.29172335600907,0.11233465608465587,306.43100000000004,1.2380952380952381,9.993088775996329,-2.3402189165111915,2.140646599554861,-1.36,23.744249787493743,11.49902366656781,0.0,0.0,0.0,27.19203322199788,25.683286491704038,11.126902983393991,11.728187345198613,22.761588780431133,8.747079962832899,5.917906046161393,53.06138005528882,6.4208216229260096,12.841643245852017,0.0,0.0,47.358341462275355,0.0,6.923737199690624,29.51829156190477,0.0,9.193925028344673,0.0,0,1,0,0,2,2,0
16,4.654168556311413,0.5143301209372635,301.45900000000006,1.2857142857142858,9.886093729282686,-2.325885520409371,1.9757519823470608,-1.1600000000000001,11.033401435232523,0.0,0.0,0.0,0.0,6.923737199690624,68.55984303526367,12.586597235060536,17.415573619882174,28.4489750551147,8.747079962832899,0.0,64.33215101224664,0.0,0.0,6.06636706846161,0.0,29.413969933467882,11.126902983393991,0.0,40.48456836121686,2.5726851851851853,7.973320184555304,0.0,0,0,0,0,0,6,0
17,5.460236205593349,0.34101851851851817,294.42400000000004,1.05,9.94499040798617,-2.226773998280196,2.9494502050532834,-1.4,11.033401435232523,0.0,0.0,0.0,9.900806308701982,13.847474399381248,12.841643245852017,32.26991893142556,30.21275743584327,34.13636132979826,8.747079962832899,0.0,26.689117645233264,4.8375885837366335,6.923737199690624,0.0,0.0,27.971625476296644,7.109797541277533,26.20623367299692,34.41820129275525,7.576162131519275,6.4463888888888885,7.706149612622827,0,0,0,0,1,1,0
18,11.662336073318215,-0.07584259784160552,319.4340000000001,1.2727272727272727,10.147788412950785,-2.694406455470461,2.2350325103822395,-1.89,17.101832336657438,5.516700717616262,0.0,0.0,0.0,13.847474399381248,18.90801031431363,20.013250011515773,24.084264808781317,45.72149294883943,8.747079962832899,0.0,33.61285484492389,0.0,0.0,6.06636706846161,0.0,60.69540750585952,0.0,0.0,43.45314562501238,7.666893187830687,8.703589878852775,0.0,1,1,0,0,0,2,0
19,6.015149281934995,0.005123771730914273,308.4030000000001,1.2857142857142858,9.98273430711296,-2.2683932452121436,2.2604944357561547,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,0.0,20.771211599071872,19.262464868778025,5.563451491696996,18.335069309711532,22.761588780431133,8.747079962832899,0.0,46.1376428555982,0.0,0.0,0.0,0.0,28.767186383139432,0.0,6.923737199690624,29.51829156190477,0.0,9.4881663622239,0.0,0,1,0,0,0,2,0
20,5.3440877739984884,0.7370568783068783,237.32800000000003,1.375,10.227039524009134,-2.222757487583991,2.152101064489186,-1.2000000000000002,11.033401435232523,0.0,0.0,0.0,0.0,6.06636706846161,19.056471336613843,20.199310353102682,24.022455584395093,28.4489750551147,8.747079962832899,0.0,6.923737199690624,4.736862953800049,0.0,18.19910120538483,0.0,36.47930804485449,0.0,26.104143319291033,19.713356762144986,2.152175925925926,4.36785832388511,2.04875,0,0,0,1,0,1,1
21,4.570871126228269,0.4583390022675735,276.409,1.105263157894737,9.93700808763786,-2.2407518544108136,2.4700495643578013,-1.36,11.033401435232523,0.0,0.0,0.0,0.0,20.771211599071872,12.338727669087403,25.22224694874837,29.771651083464878,34.13636132979826,8.747079962832899,0.0,33.10993926815927,6.4208216229260096,0.0,0.0,0.0,24.122914247057675,0.0,0.0,53.4134549889601,4.668101851851851,7.6310071806500375,4.329875283446712,0,1,0,0,1,2,0
22,5.718148148148147,0.01893046107331786,238.26799999999997,1.5,10.19677303008205,-2.2560664318490136,2.278102193307457,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,0.0,0.0,6.923737199690624,6.06636706846161,18.837984886476146,22.761588780431133,8.747079962832899,0.0,13.027703587438927,0.0,0.0,6.06636706846161,0.0,22.761588780431133,7.109797541277533,12.990104268152233,8.747079962832899,0.0,2.491171343537415,1.5942781557067272,0,1,0,0,0,2,0
23,6.036435185185185,0.004995275888132644,280.349,1.368421052631579,10.082492338802155,-2.370978169963654,2.0950214936005374,-1.5599999999999998,17.72463349311287,17.01572438418407,5.749511833283905,0.0,0.0,13.344558822616634,13.344558822616634,6.06636706846161,18.837984886476146,22.761588780431133,8.747079962832899,0.0,38.89705042072987,0.0,0.0,6.06636706846161,0.0,35.60323202628315,7.109797541277533,12.990104268152233,15.670817162523523,0.0,4.158658955866297,1.6116648557571176,0,1,0,0,0,2,0
24,4.546761148904006,0.9832681405895691,291.42400000000004,1.15,10.086662434191991,-2.38131160005759,2.33141034182108,-1.56,11.033401435232523,0.0,0.0,0.0,0.0,0.0,19.913841467842857,40.27436958900468,28.7903461692493,39.823747604481824,8.747079962832899,0.0,13.847474399381248,0.0,0.0,6.06636706846161,0.0,37.212427058882824,0.0,0.0,57.455994588581575,7.056666666666667,8.445933484504913,4.327320483749055,0,1,0,2,0,2,0
25,4.653093348450492,0.44915060468631884,304.4630000000001,1.0,9.88645147607311,-2.2418151611010044,2.4515380349677818,-1.36,11.033401435232523,0.0,0.0,0.0,0.0,27.694948798762496,18.256633715248796,25.22224694874837,29.771651083464878,34.13636132979826,8.747079962832899,0.0,45.95158251401129,0.0,0.0,0.0,0.0,24.122914247057675,0.0,0.0,60.33719218865073,4.719074074074074,9.99485119047619,4.36526455026455,0,1,0,0,0,2,0
26,4.573218065003779,0.6187093726379439,304.4630000000001,1.1904761904761905,9.978004332785929,-2.3109867431535864,2.1748459912516362,-1.36,11.033401435232523,0.0,0.0,0.0,0.0,27.694948798762496,24.323000783710405,19.15587988028676,29.771651083464878,34.13636132979826,8.747079962832899,11.835812092322787,34.11577042168851,6.4208216229260096,11.835812092322787,6.06636706846161,0.0,30.66767065297025,0.0,0.0,59.35588727443515,4.844074074074074,11.165854329386075,2.170580120937264,0,1,0,0,0,2,0
27,5.985879629629629,0.7126473922902495,278.38100000000003,1.368421052631579,10.172725944421227,-2.272948154878591,2.200607022042541,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,0.0,6.923737199690624,19.410925891078243,13.592428388589765,30.691146773294236,34.13636132979826,8.747079962832899,0.0,20.268296022307258,0.0,0.0,6.06636706846161,0.0,36.417182486254156,0.0,0.0,45.50841287505389,4.551130007558579,6.844255716175359,2.100917186318972,0,1,0,0,0,2,0
28,6.103038548752834,0.10819914231124517,308.4030000000001,1.3333333333333333,10.068850160154877,-2.286528100531454,1.921027825708128,-1.4,23.744249787493743,11.49902366656781,0.0,0.0,0.0,13.847474399381248,12.841643245852019,24.657522147597533,18.335069309711532,22.761588780431133,8.747079962832899,0.0,39.21390565590758,11.157684576726059,0.0,6.06636706846161,0.0,53.96522342678827,0.0,6.06636706846161,22.594554362214147,0.0,6.249559158157192,0.0,0,1,0,0,0,2,2
29,5.986269605064248,-0.038902116402116826,320.4620000000001,1.3181818181818181,9.939186857493965,-2.4306650146294024,2.2472087008978323,-1.3999999999999997,11.033401435232523,0.0,6.3518359537214355,0.0,0.0,13.847474399381248,32.25256913693026,25.76276184479968,23.102959894565736,34.13636132979826,8.747079962832899,0.0,46.385512421571335,4.736862953800049,0.0,6.06636706846161,0.0,23.99897946407111,0.0,6.923737199690624,52.43215007474453,4.56162037037037,10.310716359074494,2.11739134542706,0,1,0,0,0,2,0
30,6.295138888888889,0.04070105820105785,307.41900000000004,1.2857142857142858,10.00847021547757,-2.386165451759607,2.097779746147847,-1.56,28.92872048541269,11.49902366656781,0.0,0.0,0.0,13.847474399381248,19.262464868778025,20.16171103381599,11.728187345198613,28.448975055114694,8.747079962832899,5.917906046161393,39.39996599749449,0.0,5.917906046161393,6.06636706846161,0.0,34.6406329994099,0.0,25.06162076466647,29.51829156190477,2.0221702569916857,6.465095925715966,3.986600529100529,0,1,0,0,0,2,0
31,6.059907407407408,0.09381330309901714,294.42400000000004,0.95,10.072923972654264,-2.202128658390304,2.870152100477711,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,0.0,0.0,20.771211599071872,33.75413942240576,23.51954000763048,34.13636132979826,8.747079962832899,0.0,26.875177986820173,0.0,6.923737199690624,0.0,0.0,33.72113730958055,0.0,42.03816233009,25.47063662422448,4.189953703703704,6.144586167800453,8.1402947845805,0,0,0,0,1,1,0
32,6.09662533068783,0.11800797325102841,306.43500000000006,1.3333333333333333,10.138321098228827,-2.346557564480265,2.2009649401462643,-1.5599999999999998,16.720787709916088,5.749511833283905,0.0,0.0,0.0,6.923737199690624,33.25840029045949,13.08951281182515,30.18823119652962,34.13636132979826,8.747079962832899,0.0,46.26157763858477,0.0,0.0,6.06636706846161,0.0,35.55981235502514,0.0,13.847474399381248,45.50841287505391,4.665972222222222,9.458512272192827,2.11114134542706,0,1,0,0,0,2,0
33,5.768112244897959,0.07039021164021131,251.31099999999995,1.5294117647058822,10.173873790727825,-2.2594832797963678,2.211723945853433,-1.56,29.431636062177308,11.49902366656781,0.0,0.0,0.0,0.0,13.847474399381248,12.611123474374185,11.728187345198613,28.4489750551147,8.747079962832899,0.0,19.95144078712955,0.0,0.0,6.06636706846161,0.0,34.76456778239647,0.0,19.913841467842857,14.06386856683923,0.0,5.395981434240363,0.0,1,1,0,0,0,2,0
34,6.058440570672714,-0.004509637188208959,292.4080000000001,1.05,10.198987582764227,-2.4495284086052616,2.0469045409309423,-1.4000000000000001,11.033401435232523,0.0,6.3518359537214355,0.0,0.0,6.923737199690624,32.40103015923047,13.08951281182515,29.709841859078654,34.13636132979826,8.747079962832899,0.0,33.543869175719315,4.736862953800049,0.0,12.13273413692322,0.0,37.1506178344966,0.0,0.0,51.45084516052894,4.597777777777778,9.068996038166313,0.0,0,1,0,0,0,2,0
35,4.405784674981104,0.9778269085411945,263.37000000000006,1.3888888888888888,10.096434503261946,-2.3898402162419887,2.318462366106423,-1.5599999999999998,11.033401435232523,0.0,0.0,0.0,0.0,0.0,12.990104268152233,33.729613183092106,28.790346169249297,39.823747604481824,8.747079962832899,0.0,6.923737199690624,0.0,0.0,6.06636706846161,0.0,36.355056927653806,0.0,7.04767198267719,43.90146427936961,4.695509259259259,5.315007322373393,4.088725434618292,1,1,0,2,0,2,0
36,5.994953703703704,0.06161564625850313,250.32299999999998,1.1176470588235294,10.011871820325029,-2.4072571688209012,2.051067786103472,-1.36,23.24133421072913,11.49902366656781,0.0,0.0,0.0,13.847474399381248,12.841643245852017,12.13273413692322,11.728187345198613,22.761588780431133,8.747079962832899,5.917906046161393,32.97914437456848,0.0,5.917906046161393,12.13273413692322,0.0,22.532425101800335,0.0,19.056471336613846,22.594554362214147,0.0,6.313486368312757,0.0,0,1,0,0,0,2,0
37,4.5213652683295535,0.4756216931216928,305.451,1.3333333333333333,10.071936374919225,-2.4283777437208323,2.2257329973649904,-1.56,11.033401435232523,0.0,0.0,0.0,0.0,6.923737199690624,26.334663090768867,32.72378202956288,28.7903461692493,39.823747604481824,8.747079962832899,0.0,33.23387405114585,0.0,0.0,6.06636706846161,0.0,42.77587855057981,0.0,0.0,57.74893867875085,4.801824452003023,9.736959325396825,2.1584634826152684,1,1,0,1,0,2,0
38,5.7652777777777775,0.8047883597883598,235.31199999999995,1.3125,10.053820963620192,-1.9774247035109005,2.2754535107610754,-1.36,16.78291326851643,0.0,0.0,0.0,0.0,0.0,19.26246486877803,18.677490542835795,24.022455584395093,28.4489750551147,8.747079962832899,0.0,19.26246486877803,6.4208216229260096,0.0,6.06636706846161,0.0,41.91882475356493,0.0,13.1140390511388,14.06386856683923,0.0,0.8047883597883598,1.9000146447467876,1,1,0,0,1,3,0
39,4.417423154446964,0.6578064898799023,319.47800000000007,1.0909090909090908,10.08833012028496,-2.4418764683959293,1.9540998620212604,-1.4,11.033401435232523,0.0,0.0,0.0,0.0,13.847474399381248,32.14598414843899,32.72378202956288,23.102959894565736,34.13636132979826,13.646989693683377,5.917906046161393,13.847474399381248,0.0,5.917906046161393,12.13273413692322,0.0,43.757183464795396,0.0,0.0,63.52236165704318,7.2351039042160075,9.938001044553623,4.256889119845469,0,1,0,1,0,2,0
40,4.521270786092215,0.8598885109599395,293.44,0.95,10.00807890849062,-2.080231908327026,2.6974204489466342,-1.56,11.033401435232523,0.0,0.0,0.0,0.0,13.344558822616634,19.765380445542643,26.203551862963952,28.7903461692493,39.823747604481824,8.747079962832899,0.0,33.10993926815928,6.4208216229260096,0.0,0.0,0.0,47.481959911047795,0.0,14.09534396535438,38.544920174233134,0.0,5.162114748677249,3.9158926209372638,3,0,0,0,1,1,0
41,4.599387676366843,0.49589191232048346,318.49000000000007,1.2272727272727273,9.9767150276223,-2.3561721968770892,2.211374102577945,-1.3599999999999999,11.033401435232523,0.0,0.0,0.0,0.0,20.771211599071872,38.67339075985627,18.150048726757532,29.771651083464878,34.13636132979826,8.747079962832899,5.917906046161393,53.5021700734531,6.4208216229260096,5.917906046161393,6.06636706846161,0.0,37.08849227589626,0.0,0.0,59.23195249144858,5.027222222222222,13.453170010288066,0.0,0,1,0,0,0,2,0
42,6.060555555555556,0.03226379440665128,280.349,1.263157894736842,10.056831544620675,-2.336517120628066,2.2141866269171895,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,0.0,13.847474399381248,12.841643245852017,5.563451491696996,18.837984886476146,22.761588780431133,8.747079962832899,5.917906046161393,26.875177986820173,0.0,12.841643245852017,0.0,0.0,22.346364760213426,7.109797541277533,6.923737199690624,22.594554362214147,0.0,6.751350361132108,1.617142857142857,0,1,0,0,1,2,0
43,5.707180886243386,0.5045379818594101,306.43500000000006,1.2380952380952381,10.019117670698964,-2.438939852394733,2.3372435353733265,-1.5599999999999998,16.720787709916088,5.749511833283905,0.0,0.0,0.0,6.923737199690624,20.268296022307258,31.742477115347295,24.525371161159708,34.13636132979826,8.747079962832899,0.0,33.23387405114585,0.0,6.923737199690624,0.0,0.0,41.98063397795115,7.109797541277533,0.0,46.36578300628292,4.768657407407407,8.695431416393719,3.847365599017385,0,1,0,1,1,2,0
44,6.004861111111111,0.3180045351473919,237.332,1.3125,10.149372387874621,-2.1301883456580963,2.643317418948647,-1.56,11.033401435232523,0.0,0.0,0.0,0.0,0.0,19.913841467842857,13.08951281182515,28.7903461692493,39.823747604481824,8.747079962832899,0.0,19.88931522852921,0.0,0.0,6.06636706846161,0.0,22.40817398459965,0.0,13.1140390511388,33.22813157022681,0.0,4.143599300831443,1.8601851851851852,4,0,1,0,0,1,0
45,4.5985610355253215,0.44473356009070275,304.463,1.0,9.922576058064287,-2.434485388003834,2.4166178315402926,-1.36,11.033401435232523,0.0,0.0,0.0,0.0,13.847474399381248,26.689117645233264,37.305928607044294,23.102959894565736,34.13636132979826,8.747079962832899,0.0,46.578432873762466,0.0,6.923737199690624,0.0,0.0,24.122914247057675,0.0,0.0,60.21325740566415,4.921296296296296,13.384117063492063,2.201835789871504,0,1,0,1,1,2,0
46,6.0952059712774,0.4455895429159318,306.43500000000006,1.380952380952381,10.158560989070343,-2.3312917517104412,2.1037394141575136,-1.56,16.720787709916088,5.749511833283905,0.0,0.0,0.0,13.344558822616634,26.334663090768867,13.08951281182515,30.691146773294236,34.13636132979826,8.747079962832899,0.0,39.654695674071846,0.0,0.0,6.06636706846161,0.0,48.587515942464066,0.0,0.0,52.43215007474453,4.621229922524565,8.210076320651718,2.110639408541194,0,1,0,0,0,2,1
47,4.678539304610733,0.5790797430083141,301.4590000000001,1.0952380952380953,9.63596037255506,-2.2507205322569694,2.1159079418521736,-1.1600000000000001,11.033401435232523,0.0,0.0,0.0,0.0,13.847474399381248,66.54818072820522,7.04767198267719,17.415573619882174,28.4489750551147,8.747079962832899,0.0,63.70530065249548,0.0,0.0,0.0,0.0,17.35251280993905,11.126902983393991,7.04767198267719,27.911342966220477,0.0,4.644326105442177,2.0412705498866215,1,0,0,0,0,3,0
48,6.328055555555556,0.10416194255479927,306.43100000000004,1.2857142857142858,9.955997360234752,-2.4300376502798406,1.9973288208453583,-1.36,23.24133421072913,11.49902366656781,0.0,0.0,0.0,27.19203322199788,25.683286491704038,11.629818560158606,11.728187345198613,22.761588780431133,8.747079962832899,5.917906046161393,59.16534644303712,0.0,12.841643245852017,6.06636706846161,0.0,40.93751983934934,0.0,12.990104268152233,29.51829156190477,0.0,8.622772365437859,0.0,0,1,0,0,1,2,0
49,6.246584467120181,0.09059240362811738,308.403,1.4761904761904763,10.003648715475284,-2.347259412146725,2.020033496447367,-1.4000000000000001,23.744249787493743,11.49902366656781,0.0,0.0,0.0,13.847474399381248,12.338727669087403,25.16043772436215,18.335069309711532,22.761588780431133,8.747079962832899,5.917906046161393,32.79308403298157,11.157684576726059,5.917906046161393,6.06636706846161,0.0,40.93751983934935,7.109797541277533,6.06636706846161,22.594554362214147,0.0,5.578307744394053,1.6996040669354162,0,1,0,0,0,2,0
50,4.573156572814311,0.4601634542705968,304.4630000000001,1.1904761904761905,9.950679948427384,-2.416767796700701,2.270979515353707,-1.3599999999999999,11.033401435232523,0.0,0.0,0.0,0.0,20.771211599071872,25.328831937239634,31.742477115347295,23.102959894565736,34.13636132979826,8.747079962832899,0.0,40.0336764678499,0.0,0.0,6.06636706846161,0.0,37.212427058882824,0.0,0.0,52.30821529175796,5.029537037037037,13.398339107247839,0.0,0,1,0,1,0,2,0
51,6.133096419123206,0.10117596266901807,308.4030000000001,1.1904761904761905,10.095217918245904,-2.2926381547622587,2.082866547771751,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,0.0,20.268296022307258,19.765380445542643,5.563451491696996,18.335069309711532,22.761588780431133,8.747079962832899,0.0,46.1376428555982,0.0,6.923737199690624,0.0,0.0,41.60882962899146,0.0,6.923737199690624,22.594554362214147,0.0,7.41706902630198,0.0,0,1,0,0,1,2,0
52,4.536965230536659,0.9393199640967498,291.42400000000004,1.35,10.134146453081165,-2.284283011267068,2.257351286247515,-1.56,11.033401435232523,0.0,0.0,0.0,0.0,6.923737199690624,19.410925891078243,27.18485677717953,35.45903735814844,39.823747604481824,8.747079962832899,0.0,20.268296022307258,0.0,0.0,6.06636706846161,0.0,37.212427058882824,0.0,0.0,57.455994588581575,7.0286763038548745,7.391339049508692,4.299389408541194,0,1,0,0,0,2,0
53,6.367037037037037,0.12384353741496579,320.4580000000001,1.1363636363636365,9.945872192496116,-2.3129313890472156,2.1651256136457047,-1.36,23.744249787493747,11.49902366656781,0.0,0.0,0.0,34.61868599845312,24.677455338174802,11.126902983393991,11.728187345198613,22.761588780431133,8.747079962832899,5.917906046161393,59.48220167821482,6.4208216229260096,5.917906046161393,0.0,0.0,46.500971331046344,0.0,0.0,43.365765961286016,0.0,11.538871225959518,0.0,0,1,0,0,1,2,0
54,11.406669894809776,-0.4185459183673468,308.3590000000001,1.3333333333333333,10.063582327489712,-2.2901518981867675,2.26167591254307,-1.8900000000000001,18.227549069877483,11.266212550900168,11.49902366656781,5.969305287951849,4.794537184071822,13.847474399381248,12.841643245852019,12.487188691387619,11.728187345198613,28.730894068382987,8.747079962832899,0.0,39.71682123267219,11.21535880699783,0.0,0.0,5.969305287951849,35.64998280036389,0.0,13.847474399381248,8.747079962832899,11.406669894809776,5.884110161039725,0.0,0,1,0,0,1,2,0
