,SMILES,ERed
1099,CCCOc1cc(CC)c2nsnc2c1,1.49
1100,CCCN1CN(CCC)c2c1cc1nsnc1c2OCC,1.1
1101,CCN(C)c1c(N(C)C)c(C(C)C)c2nsnc2c1C,1.47
1102,CCN1CCN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,1.31
1103,CCN(CC)c1cc(NC)c2nsnc2c1,1.25
1104,CCOc1cc(NC)c2nsnc2c1CC,1.38
1105,CCN1CN(C)c2c1cc1nsnc1c2C,1.11
1106,CCOc1cc(C(C)CC)c2nsnc2c1,1.55
1107,CCCCc1c(NC)c(NC)c(OCC)c2nsnc12,1.36
1108,CCC(C)N1CN(C)c2c1c(OC)c1nsnc1c2OC,1.21
1109,CC(C)Oc1c2c(cc3nsnc13)N(C)CCN2C,1.32
1110,CCCN1CCN(C)c2cc3nsnc3c(C(C)CC)c21,1.06
1111,CCCc1c2c(c(C)c3nsnc13)N(CC)CN2C,1.06
1112,COCCN1CCN(CC(C)C)c2c1cc1nsnc1c2C,1.25
1113,CCN1CN(CC(C)C)c2c1cc1nsnc1c2N(C)C,1.08
1114,CCCN1CN(CC(C)C)c2cc3nsnc3c(C)c21,1.17
1115,CCCc1c2c(cc3nsnc13)N(CC)CCN2C(C)C,1.27
1116,CCN(c1c2c(c(C)c3nsnc13)OC(C)CO2)C(C)C,1.35
1117,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.29
1118,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.03
1119,CCC1COc2c(c(C)c3nsnc3c2OCC(C)C)O1,1.41
1120,CCCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.46
1121,CCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,1.13
1122,CCCN1CCN(C)c2c1cc1nsnc1c2OC(C)C,1.29
1123,CCCC1Oc2c(c(C)c3nsnc3c2C)OC1C(C)CC,1.25
1124,CCCCOC1N(C)c2cc3nsnc3cc2N1CCC,1.11
1125,CC1COc2cc3nsnc3c(/[N+](C)=C(/[O-])C(C)C)c2O1,1.67
1126,CCCCc1c2c(cc3nsnc13)OC(C(C)CC)CO2,1.5
1127,CCCN(c1ccc(/[N+](C)=C(\C)[O-])c2nsnc12)C(C)C,1.61
1128,CCCN(c1c2c(c(C)c3nsnc13)OCCO2)C(C)C,1.41
1129,CCN1CCN(C)c2c1c(CC(C)C)c1nsnc1c2OC,1.27
1130,CCc1c2c(c(N(C)C)c3nsnc13)OCC(C(C)C)O2,1.37
1131,C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.25
1132,CCNc1c2c(cc3nsnc13)C(C)CC2,1.43
1133,CNc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.5
1134,CCCC1COc2c(c(CC)c3nsnc3c2C(C)C)O1,1.33
1135,CCCCc1c2c(c(C)c3nsnc13)N(CCC)CCN2C,1.23
1136,CCCN(C)c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.54
1137,CCN1CCN(CCOC(C)C)c2cc3nsnc3cc21,1.15
1138,CCOCCc1c2c(cc3nsnc13)C1CCC2CC1,1.47
1139,CCCc1c2c(c(C)c3nsnc13)N(CCC)CN2C,1.1
1140,CCC(C)C1Oc2cc3nsnc3cc2OC1CCOC,1.55
1141,CN(C)c1cc2nsnc2cc1N(C)C,1.39
1142,CCCc1cc(OC)c2nsnc2c1NC,1.49
1143,CCOc1c2c(c(CCOC)c3nsnc13)OCC(C)O2,1.38
1144,CCCN(C)c1ccc(OC)c2nsnc12,1.51
1145,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OC(CC)CO2,1.62
1146,CC1Cc2ccc3nsnc3c2N(C)C1,1.48
1147,CCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.42
1148,CCCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.17
1149,CCOc1c2c(c(CC)c3nsnc13)C1CCC2CC1,1.46
1150,CC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.41
1151,CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.17
1152,CCCCN(c1c(N)c(NC(C)C)cc2nsnc12)C(C)C,1.16
1153,CCOc1c(CC)ccc2nsnc12,1.63
1154,CCC1Oc2cc3nsnc3c(OC(C)=O)c2OC1CC,1.69
1155,COCCN(C)c1c2c(c(OC)c3nsnc13)OCCO2,1.54
1156,CCCN(C)c1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.4
1157,CCOC1N(C)c2c(cc3nsnc3c2C)N1CC,1.21
1158,CCCN1CCN(C)c2cc3nsnc3c(OCC(C)C)c21,1.18
1159,CCN(CC)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.17
1160,CCCc1c2c(c(CC)c3nsnc13)OC(CC)C(C)O2,1.5
1161,CCN1CCN(C)c2c1c(NC)c1nsnc1c2OC,1.41
1162,CCC1COc2c(c(NC)c3nsnc3c2C)O1,1.37
1163,CCC(C)N(C)c1c2c(cc3nsnc13)N(CC)CN2C,1.04
1164,CCC(C)OC1N(C)c2c(cc3nsnc3c2C)N1CC,1.08
1165,CCN1CCN(CC(C)C)c2cc3nsnc3c(NC)c21,1.3
1166,CCC(C)N1CCN(CC)c2c1cc1nsnc1c2OC,1.28
1167,CCC(C)N1CCN(C)c2c1cc1nsnc1c2OC(C)C,1.42
1168,CCCC(=O)Oc1c2c(cc3nsnc13)OCC(CC)O2,1.67
1169,COC1N(C)c2c(cc3nsnc3c2C(C)C)N1CC(C)C,1.12
1170,CCCC1Oc2cc3nsnc3c(C)c2OC1CC(C)C,1.56
1171,CC1COc2c3c(c4nsnc4c2O1)C(C)CCN3C,1.34
1172,CCCC1Oc2cc3nsnc3c(N(CC)CC)c2OC1C,1.42
1173,CCN1CN(C(C)C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.18
1174,CCCN1CCN(C)c2c1c(N(C)C)c1nsnc1c2OC,1.18
1175,CN1CCc2c1c1c(c3nsnc23)CCC1,1.43
1176,CCc1c2c(cc3nsnc13)CCO2,1.45
1177,CCCN1CCN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.44
1178,CCOc1c2c(c(CCOC)c3nsnc13)OC(C)CO2,1.44
1179,CCCCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,1.43
1180,CCC1COc2c(c(C)c3nsnc3c2OC)O1,1.55
1181,CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CCN2C,1.5
1182,CCCCC1COc2c(cc3nsnc3c2OCC)O1,1.48
1183,COc1cc2nsnc2cc1C(C)C,1.5
1184,CC(C)CC(=O)Oc1c2c(cc3nsnc13)C1CCC2CC1,1.66
1185,CCOCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.16
1186,CCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,1.41
1187,CCN1CCN(C(C)C)c2c1cc1nsnc1c2OC,1.3
1188,CCCCNc1cccc2nsnc12,1.51
1189,CC1Cc2cc3nsnc3cc2O1,1.51
1190,CCc1c(OC)c(NC)c2nsnc2c1C,1.47
1191,CCC1Cc2c3c(c4nsnc4c2N1)CCC3,1.46
1192,CCCN1CN(CC)c2cc3nsnc3c(OC(C)=O)c21,1.18
1193,CCOc1c(OCC(C)C)ccc2nsnc12,1.69
1194,CCCCc1c2c(c(CCCC)c3nsnc13)N(C)CN2C,1.11
1195,CCN1CN(CC)c2c1cc1nsnc1c2OCC(C)C,1.1
1196,CCOc1c2c(c(C)c3nsnc13)N(CC)CN2C,1.19
1197,CCCc1c2c(c(OC(C)CC)c3nsnc13)OCCO2,1.4
1198,CCc1c2c(c(OC)c3nsnc13)OC(CC)CO2,1.45
1199,COC1N(CC(C)C)c2cc3nsnc3cc2N1CC(C)C,1.1
1200,CCC(C)c1c2c(cc3nsnc13)OC(CCOC)CO2,1.56
1201,CCN1CN(CCN(C)C(C)C)c2cc3nsnc3cc21,1.05
1202,CCNc1c(N(C)C)c(C)cc2nsnc12,1.49
1203,CC(C)N(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.06
1204,CCc1c2c(c(C(C)C)c3nsnc13)OC(CC)CO2,1.37
1205,CCCN(C)c1c2c(cc3nsnc13)OCCO2,1.52
1206,CCCN1CN(C(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.15
1207,CCNc1cc2c(c3nsnc13)CCO2,1.41
1208,COCCN1CN(C)c2c1cc1nsnc1c2C(C)C,1.14
1209,CCCNc1c(NC)c(NC(C)C)c(C)c2nsnc12,1.44
1210,CC/[N+](=C(/C)[O-])c1c2c(c(OC)c3nsnc13)OCCO2,1.68
1211,COc1c(C)c2c(c3nsnc13)CC(C)O2,1.52
1212,CCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.25
1213,CC(C)Nc1c(N(C)C)c(N)cc2nsnc12,1.31
1214,CCCC1Oc2cc3nsnc3c(C)c2OC1C(C)CC,1.36
1215,Cc1cc2c(c3nsnc13)OCC2C,1.59
1216,Cc1c2c(c(N(C)C(C)C)c3nsnc13)OCC(C)O2,1.37
1217,CCNc1c2c(cc3nsnc13)CCO2,1.41
1218,CCc1c(C)c(OC)c(NC)c2nsnc12,1.45
1219,C/C([O-])=[N+](\c1c2c(c(C)c3nsnc13)C1CCC2CC1)C(C)C,1.56
1220,CCCCOc1c2c(cc3nsnc13)N(CCC)CCN2C,1.37
1221,CCNc1c(NCC)c(C)c2nsnc2c1C,1.37
1222,CCc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,1.28
1223,CNc1cc2nsnc2cc1N,1.27
1224,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C(C)C,1.31
1225,C/C([O-])=[N+](\c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.28
1226,CCCCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,1.2
1227,CCCOc1c2c(c(OC)c3nsnc13)C(CC)CO2,1.51
1228,CCCCC1COc2c(cc3nsnc3c2N(C)C)O1,1.5
1229,CCOc1c2c(c(OCC)c3nsnc13)OCCO2,1.57
1230,CCCCC1COc2c(cc3nsnc3c2CC(C)C)O1,1.42
1231,CCC(C)C1Oc2cc3nsnc3c(C)c2OC1CC,1.49
1232,CCOCCc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.32
1233,CCc1ccc(NC(C)CC)c2nsnc12,1.46
1234,Cc1c2c(c(/[NH+]=C(/[O-])CC(C)C)c3nsnc13)N(C)CN2C,1.26
1235,CCC(C)c1c2c(c(C)c3nsnc13)N(CC)CCN2CC,1.32
1236,CCc1c2c(cc3nsnc13)OC(C(C)C)C(CC(C)C)O2,1.5
1237,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,1.14
1238,CCCCOc1cc(NC)c2nsnc2c1,1.37
1239,CCc1c2c(c(C(C)CC)c3nsnc13)N(C)CCN2CC,1.47
1240,CCCOCCN1CCN(CC)c2cc3nsnc3c(C)c21,1.23
1241,CCN1c2cc3nsnc3c(C(C)C)c2N(C)C1OC,1.22
1242,CCOCCC1COc2c(cc3nsnc3c2C)O1,1.55
1243,CCOc1c2c(cc3nsnc13)N(C)CN2CCOC,1.22
1244,CCCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.09
1245,CCCOc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.55
1246,CCOCCOc1c2c(cc3nsnc13)OC(C)C(C)O2,1.5
1247,COc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.53
1248,CCNc1c(NC)c(NC)c(OCC(C)C)c2nsnc12,1.44
1249,CC1Oc2ccc3nsnc3c2C1C,1.59
1250,CCc1c(N(C)C)c(C)cc2nsnc12,1.53
1251,CCOCCN1CN(C)c2c1cc1nsnc1c2CC,1.16
1252,CCC(C)Nc1c(NC)c(C)c2nsnc2c1CC(C)C,1.44
1253,COc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.19
1254,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.7
1255,CCCOc1c2c(c(C)c3nsnc13)N(CCC)CCN2C,1.37
1256,CC(=O)Oc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.61
1257,COc1cc2c(c3nsnc13)OCCO2,1.52
1258,CCCC1Oc2c(c(OC)c3nsnc3c2C)OC1C,1.5
1259,CCc1c(OC)c(N(C)C)cc2nsnc12,1.45
1260,CCc1c2c(c(C)c3nsnc13)OCC2,1.39
1261,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)CO2,1.64
1262,CCCCC1COc2cc3nsnc3c(NCC)c2O1,1.27
1263,CCCC1Oc2cc3nsnc3cc2OC1CCOC,1.4
1264,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)C1CCC2CC1,1.6
1265,CCC(C)C1COc2c(cc3nsnc3c2N(C)C(C)C)O1,1.54
1266,Cc1c2c(c3nsnc3c1C)C(C)C(C)O2,1.5
1267,CCCOCCc1c2c(cc3nsnc13)OC(C)CO2,1.4
1268,CCON(CC)c1c(N(C)CC)c(C)c2nsnc2c1CC,1.53
1269,CCCOc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.13
1270,CCCN(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.25
1271,CCCN1CCN(CCN(C)CC)c2cc3nsnc3cc21,1.17
1272,CC(C)Cc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.15
1273,CCCOC1N(C)c2cc3nsnc3cc2N1C,1.15
1274,COCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.45
1275,CN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.58
1276,CCC1CN(C)c2ccc3nsnc3c21,1.5
1277,CCN1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.46
1278,CCc1c2c(c(CCOC)c3nsnc13)OCC(C)O2,1.46
1279,CC(=O)Oc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.59
1280,Cc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.42
1281,CC(C)N1CCCc2cc3nsnc3cc21,1.38
1282,CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,1.32
1283,CCCC1COc2c(c(C(C)CC)c3nsnc3c2C)O1,1.42
1284,CC(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.07
1285,CCCN1CN(C)c2c1c(C)c1nsnc1c2NC,1.16
1286,CCC(C)Oc1ccc2nsnc2c1,1.56
1287,CCN1CCN(C)c2cc3nsnc3c(NCC(C)C)c21,1.28
1288,CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.35
1289,CCCCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.56
1290,CCC1COc2c(c(OC)c3nsnc3c2CCOC)O1,1.56
1291,CCN1CN(C)c2c1cc1nsnc1c2C(C)C,1.17
1292,CCNc1cc(N(C)C)c(C)c2nsnc12,1.39
1293,COc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.55
1294,CCCC(=O)Oc1c2c(cc3nsnc13)N(C)CCN2C,1.46
1295,CCC(C)c1c2c(cc3nsnc13)OC(C)C(CC)O2,1.46
1296,CCCN1CCN(CC)c2c1c(C)c1nsnc1c2C,1.36
1297,CCCN1CN(C)c2c1c(CC)c1nsnc1c2OC,1.2
1298,CCCOc1cc(NC(C)C)c2nsnc2c1,1.23
1299,CCC(C)Oc1c(N)c(N)c(OC(C)CC)c2nsnc12,1.33
1300,CCCN(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.06
1301,CCC(C)C1COc2c(cc3nsnc3c2NC)O1,1.39
1302,CCN1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2OC,1.26
1303,CC(C)N1CCN(C(C)C)c2cc3nsnc3cc21,1.02
1304,CCc1c2c(c(OC(C)C)c3nsnc13)N(CC)CN2C,1.17
1305,COCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.23
1306,CC(C)OCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.51
1307,CCCN1CCN(C)c2c1c(CC(C)C)c1nsnc1c2C,1.25
1308,COCCOCCc1c2c(cc3nsnc13)OCCO2,1.44
1309,CCCc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,1.48
1310,CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC)CN2C,1.27
1311,Cc1c2c(cc3nsnc13)OCC2(C)C,1.47
1312,CCCOc1c2c(cc3nsnc13)N(CC)CCN2CC,1.23
1313,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,1.08
1314,COCCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,1.49
1315,CCCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,1.42
1316,CCOCCOC1N(C)c2cc3nsnc3cc2N1C,1.17
1317,CCC(C)Nc1c(NC)c(C)c2nsnc2c1OC(C)C,1.35
1318,CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)CO2,1.41
1319,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCC(CC)O2,1.65
1320,CCN(C)c1c2c(cc3nsnc13)OCC(CCOC)O2,1.34
1321,CC1COc2c3c(c4nsnc4c2O1)N(C)C(C)CC3,1.4
1322,CCC1Oc2cc3nsnc3cc2OC1CC(C)C,1.51
1323,CCCCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.7
1324,CCCN1CCN(C)c2cc3nsnc3c(N(CC)CC)c21,1.19
1325,COCCN(C)c1c2c(cc3nsnc13)OCCO2,1.44
1326,CCc1c2c(c(CC)c3nsnc13)OC(CC)CO2,1.4
1327,CCC(C)C1COc2c(cc3nsnc3c2C)O1,1.48
1328,CCc1c2c(cc3nsnc13)N(C(C)C)CN2CC(C)C,1.07
1329,CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,1.42
1330,CCN1c2c(cc3nsnc3c2OC)N(C)C1OC(C)C,1.25
1331,CCC1COc2c(c(C(C)C)c3nsnc3c2N(C)C)O1,1.35
1332,CC(C)CNc1c2c(cc3nsnc13)N(C)CN2C,1.37
1333,COC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.11
1334,CCNc1c(NC)c(NC)c2nsnc2c1CC,1.4
1335,CCNc1c(N)c(OC)c2nsnc2c1N(C)CC,1.36
1336,CCC1COc2c(c(N(C)C(C)C)c3nsnc3c2C)O1,1.37
1337,CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2CC,1.19
1338,CCCN1CN(C)c2cc3nsnc3c(C)c21,1.13
1339,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.66
1340,CCc1ccc2nsnc2c1,1.63
1341,CC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.68
1342,CC(C)COc1cc2nsnc2c2c1CCO2,1.46
1343,CC(C)c1c2c(cc3nsnc13)OCCO2,1.46
1344,CCCc1cc2nsnc2c2c1CCCO2,1.47
1345,CCOC1N(C)c2c(cc3nsnc3c2C(C)CC)N1CC,1.2
1346,CCOc1c2c(c(C)c3nsnc13)N(CC)CCN2C(C)C,1.32
1347,CCN1c2cc3nsnc3cc2CCC1C,1.39
1348,CCCOc1cc2nsnc2c(OC)c1C,1.56
1349,Cc1ccc(CCN(C)C)c2nsnc12,1.59
1350,CCC1Oc2ccc3nsnc3c2OC1C,1.57
1351,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)C1CCC2CC1,1.59
1352,CCCc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.47
1353,CCCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.1
1354,CCC(C)N(CC)c1c2c(cc3nsnc13)C1CCC2CC1,1.54
1355,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.28
1356,CCCN1CCN(C)c2cc3nsnc3c(OC(C)CC)c21,1.32
1357,COc1c(N(C)OC)c(N(C)OC)c(OC)c2nsnc12,1.8
1358,CCCCOc1c2c(cc3nsnc13)OCC(CC)O2,1.51
1359,C/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.5
1360,CCOC1N(C)c2cc3nsnc3c(OC)c2N1C,1.19
1361,CCCc1c2c(c(CC)c3nsnc13)N(CCC)CCN2C,1.36
1362,CCOCCN1CN(CC)c2cc3nsnc3c(CC)c21,1.13
1363,CC1CCc2c(ccc3nsnc23)O1,1.54
1364,CCCc1c2c(cc3nsnc13)N(CCC)CCN2C,1.23
1365,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.25
1366,CCCCN(CC)c1c2c(cc3nsnc13)C1CCC2C1,1.4
1367,Cc1c(C)c(C)c2nsnc2c1C,1.41
1368,CC1Oc2c(c3c(c4nsnc24)CCO3)C1C,1.52
1369,CCCC1Oc2cc3nsnc3c(N(C)C)c2OC1C(C)C,1.44
1370,CCCN1CCN(C)c2c1c(OC)c1nsnc1c2OC,1.32
1371,CC/C([O-])=[N+](\c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,1.63
1372,CCCN(CCC)c1c2c(cc3nsnc13)OCCO2,1.44
1373,CC1COc2c(cc3nsnc3c2N(C)C)O1,1.46
1374,Cc1c2c(cc3nsnc13)N(CCN(C)C(C)C)CCN2C,1.34
1375,CCN1CCN(C)c2c1c(OC)c1nsnc1c2OC,1.27
1376,CC(C)C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CN2C,1.28
1377,COCCN(C)CCC1COc2cc3nsnc3cc2O1,1.57
1378,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC(C)C,1.14
1379,CC(C)Cc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2C,1.17
1380,CCCN1CN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.16
1381,CC1Cc2c(c3c(c4nsnc24)CCCC3)O1,1.44
1382,CCC(C)C1COc2c(c(C)c3nsnc3c2C(C)C)O1,1.28
1383,CCN1CN(CC(C)C)c2c1cc1nsnc1c2OC(C)C,1.11
1384,CCC1COc2c1cc1nsnc1c2C,1.52
1385,Cc1cc(CC(C)C)c(C)c2nsnc12,1.52
1386,COc1c2c(c(OCC(C)C)c3nsnc13)OCCO2,1.57
1387,CCOc1c2c(cc3nsnc13)N(CC)CN2C,1.15
1388,CCCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.68
1389,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.29
1390,CCCN(C)c1c2c(cc3nsnc13)N(C)CCN2CCC,1.18
1391,CCN1CCOc2c1cc1nsnc1c2NC,1.26
1392,CCCOc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.5
1393,COc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,1.12
1394,CCc1c2c(cc3nsnc13)OCC2C,1.46
1395,CCCN1CN(C(C)CC)c2c1c(CC)c1nsnc1c2C,1.29
1396,CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OC(C)CO2,1.62
1397,CCN(C)c1c(C(C)C)ccc2nsnc12,1.57
1398,CCOCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,1.33
1399,Cc1c2c(cc3nsnc13)N(CCOCC(C)C)CN2C,1.13
1400,COc1cc2nsnc2cc1OC(C)C,1.6
1401,CCN(C)c1c2c(cc3nsnc13)OC(C)C(CC(C)C)O2,1.43
1402,CCCC1Oc2c(ccc3nsnc23)OC1C,1.31
1403,CCN(CC(C)C)c1c2c(c(C)c3nsnc13)OCCO2,1.4
1404,CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)C1CCC2CC1,1.66
1405,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OC(C)CO2,1.6
1406,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(CC)CCN2C,1.42
1407,CCOc1c2c(cc3nsnc13)OC(CC)C2,1.5
1408,CCOc1cc(C)c2nsnc2c1CC,1.5
1409,CCCCNc1c2c(c(NCC)c3nsnc13)C1CCC2CC1,1.46
1410,CCC(=O)Oc1c2c(c(C)c3nsnc13)OCC(C)O2,1.53
1411,CCC(C)c1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.36
1412,CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.62
1413,CCC1Oc2cc3nsnc3c(C)c2OC1C,1.52
1414,CC(C)CN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.25
1415,CCC(C)N1CN(C)c2c1cc1nsnc1c2C(C)C,1.12
1416,CNc1cccc2nsnc12,1.51
1417,Cc1c2c(c(C)c3nsnc13)OC(CC(C)C)C(C)O2,1.22
1418,CCC(C)N1c2cc3nsnc3cc2N(C(C)CC)C1OC,1.11
1419,CCOc1c2c(cc3nsnc13)N(C)C(OCC)N2C,1.19
1420,CCC1Oc2c(cc3nsnc3c2CCN(C)CC)OC1C,1.52
1421,CCCOCCN1CCN(C)c2c1cc1nsnc1c2C,1.27
1422,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C(C)CC,1.24
1423,CCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.46
1424,CCCCc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.41
1425,CCCc1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.39
1426,CCCN(c1c2c(cc3nsnc13)OC(C)CO2)C(C)C,1.36
1427,CCC1COc2c(c(/[NH+]=C(\C)[O-])c3nsnc3c2OC)O1,1.71
1428,CCCCN1CCN(CCOC)c2cc3nsnc3cc21,1.16
1429,CCCCC1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.39
1430,CCC1COc2c(c(C)c3nsnc3c2N(C)C(C)C)O1,1.35
1431,CC(C)COc1c2c(cc3nsnc13)OC(C)C(C)O2,1.57
1432,CCNc1c2c(c(CC)c3nsnc13)OCCO2,1.22
1433,CCCCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,1.07
1434,CCCc1c2c(c(OCC(C)C)c3nsnc13)N(C)CN2C,1.3
1435,CCOc1c(C)cc2nsnc2c1OCC,1.61
1436,Cc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,1.1
1437,CNc1c2c(cc3nsnc13)CCCO2,1.47
1438,COCCc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.48
1439,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.19
1440,CCNc1c2c(cc3nsnc13)OCC(C)C2,1.43
1441,CCCCc1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.09
1442,CCOc1c2c(cc3nsnc13)N(C)C(OC)N2CC,1.18
1443,CCCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,1.23
1444,CCc1c2c(c(CC)c3nsnc13)N(C(C)C)CCN2C,1.27
1445,CCc1c2c(c(OC(C)=O)c3nsnc13)N(CC)CN2C,1.19
1446,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.1
1447,CCC1Oc2cc3nsnc3c(OC)c2OC1C,1.55
1448,CCC(C)Nc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,1.34
1449,CC(=O)Oc1c2c(cc3nsnc13)OC(C)C(C)O2,1.73
1450,CCOCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.74
1451,CCOc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.67
1452,CC(C)C1COc2cc3nsnc3c(N(C)C(C)C)c2O1,1.3
1453,COc1c2c(c(OC)c3nsnc13)OC(C)C(C)O2,1.5
1454,CCCC1COc2c(c(C)c3nsnc3c2N(C)C(C)C)O1,1.26
